# date, vza, vaa, sza, saa, sat_flag, lat, lon, b1, b2, b3, b4, b5, b6, b7, b8a, b8b, b9, b10, b11, b12
2017/02/16 10:21,4.77012324176,269.720007316,61.990881463,162.705457987,S2A,48.2507916143,11.7190422933,-99999,0.028062466532,0.037125594914,0.0510014295578,0.0753915682435,0.11646835506,0.125398591161,0.130730003119,0.141433209181,-99999,-99999,-99999,-99999
2017/03/28 10:20,4.75979403903,269.513337817,46.5229806095,161.518738628,S2A,48.2507916143,11.7190422933,-99999,0.035113286227,0.0522183999419,0.0494982041419,0.0900890827179,0.215004891157,0.249429613352,0.239432603121,0.270363390446,-99999,-99999,-99999,-99999
2017/04/24 10:10,8.77399094419,105.856008708,37.1326486699,156.918490393,S2A,48.2507916143,11.7190422933,-99999,0.0276592001319,0.0436193272471,0.0247984901071,0.0755429118872,0.288534730673,0.374750643969,0.362996846437,0.390998125076,-99999,-99999,-99999,-99999
2017/05/17 10:20,4.84934562555,271.250506522,30.197464455,158.783765932,S2A,48.2507916143,11.7190422933,-99999,0.00252657872625,0.0183438640088,0.00419869739562,0.0396454893053,0.278901904821,0.444210201502,0.44660371542,0.475350558758,-99999,-99999,-99999,-99999
2017/05/27 10:20,4.83909018932,271.056366707,28.3725946495,157.365067323,S2A,48.2507916143,11.7190422933,-99999,-0.00241324771196,0.0129551775753,0.00290033686906,0.0363962799311,0.268519371748,0.464188069105,0.464203923941,0.489869892597,-99999,-99999,-99999,-99999
2017/06/03 10:10,8.78570316926,105.840195951,28.212421279,151.594928271,S2A,48.2507916143,11.7190422933,-99999,0.0298806969076,0.0395590178668,0.0237832870334,0.058942720294,0.29571133852,0.482382625341,0.482303738594,0.519865989685,-99999,-99999,-99999,-99999
2017/06/13 10:10,8.8005332389,105.89855066,27.5549900272,150.052540811,S2A,48.2507916143,11.7190422933,-99999,0.026555115357,0.0404311008751,0.0261637996882,0.0704210102558,0.30768045783,0.489281624556,0.494970440865,0.53193551302,-99999,-99999,-99999,-99999
2017/06/26 10:20,4.75332231492,269.446772462,26.8882325045,153.325042176,S2A,48.2507916143,11.7190422933,-99999,0.0183929800987,0.0367926098406,0.0232601650059,0.0643557533622,0.274849593639,0.423190355301,0.440793126822,0.467801868916,-99999,-99999,-99999,-99999
2017/07/06 10:20,4.76532379682,269.452042531,27.6905151035,152.93092015,S2A,48.2507916143,11.7190422933,-99999,0.024573661387,0.051096752286,0.0398276858032,0.094486631453,0.269396096468,0.355939358473,0.37569501996,0.411125063896,-99999,-99999,-99999,-99999
2017/07/08 10:10,8.76437476269,106.600277493,28.7330319805,148.399858953,S2B,48.2507916143,11.7190422933,-99999,0.0641715526581,0.0873479694128,0.0716963484883,0.136194363236,0.317308038473,0.410707443953,0.42946985364,0.468622565269,-99999,-99999,-99999,-99999
2017/07/18 10:10,8.75994111022,106.56767541,30.2010429121,149.018606653,S2B,48.2507916143,11.7190422933,-99999,0.0604275725782,0.0939731672406,0.156110495329,0.200019657612,0.246849134564,0.280447483063,0.30125144124,0.332894474268,-99999,-99999,-99999,-99999
