# date, vza, vaa, sza, saa, sat_flag, lat, lon, b1, b2, b3, b4, b5, b6, b7, b8a, b8b, b9, b10, b11, b12
2017/02/16 10:21,4.77012324176,269.720007316,61.990881463,162.705457987,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.127097651362,0.15723516047,0.19104206562,0.203951478004,0.22893422842,0.22207441926,-99999,-99999,-99999,-99999
2017/03/28 10:20,4.75979403903,269.513337817,46.5229806095,161.518738628,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.182283967733,0.175424098969,0.23901873827,0.242778599262,0.281771451235,0.266149967909,-99999,-99999,-99999,-99999
2017/04/24 10:10,8.77399094419,105.856008708,37.1326486699,156.918490393,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.206061258912,0.182390168309,0.237742200494,0.25249299407,0.306335240602,0.270833879709,-99999,-99999,-99999,-99999
2017/05/17 10:20,4.84934562555,271.250506522,30.197464455,158.783765932,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.18734665215,0.170390754938,0.253176569939,0.301968693733,0.332181453705,0.322311639786,-99999,-99999,-99999,-99999
2017/05/27 10:20,4.83909018932,271.056366707,28.3725946495,157.365067323,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.20443533361,0.178685292602,0.240413337946,0.25516307354,0.309311807156,0.304325819016,-99999,-99999,-99999,-99999
2017/06/03 10:10,8.78570316926,105.840195951,28.212421279,151.594928271,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.221442863345,0.21792152524,0.246737390757,0.274001508951,0.316491574049,0.290398836136,-99999,-99999,-99999,-99999
2017/06/13 10:10,8.8005332389,105.89855066,27.5549900272,150.052540811,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.238524645567,0.236210629344,0.263741225004,0.301198065281,0.346066772938,0.310607552528,-99999,-99999,-99999,-99999
2017/06/26 10:20,4.75332231492,269.446772462,26.8882325045,153.325042176,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.227722406387,0.235449254513,0.251915603876,0.25663536787,0.313870787621,0.288486212492,-99999,-99999,-99999,-99999
2017/07/06 10:20,4.76532379682,269.452042531,27.6905151035,152.93092015,S2A,48.2476370057,11.7204246663,-99999,-99999,-99999,0.196599304676,0.196756064892,0.238314047456,0.263048917055,0.304389446974,0.300564944744,-99999,-99999,-99999,-99999
2017/07/08 10:10,8.76437476269,106.600277493,28.7330319805,148.399858953,S2B,48.2476370057,11.7204246663,-99999,-99999,-99999,0.212612628937,0.201643034816,0.292362451553,0.301609367132,0.346407443285,0.324168145657,-99999,-99999,-99999,-99999
2017/07/18 10:10,8.75994111022,106.56767541,30.2010429121,149.018606653,S2B,48.2476370057,11.7204246663,-99999,-99999,-99999,0.207521498203,0.203378245234,0.238239258528,0.269999176264,0.314807891846,0.279887676239,-99999,-99999,-99999,-99999
