# date, vza, vaa, sza, saa, sat_flag, lat, lon, b1, b2, b3, b4, b5, b6, b7, b8a, b8b, b9, b10, b11, b12
2017/02/16 10:21,4.77012324176,269.720007316,61.990881463,162.705457987,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0517366565764,-99999,-99999,-99999,0.145466387272,-99999,-99999,-99999,-99999,-99999
2017/03/28 10:20,4.75979403903,269.513337817,46.5229806095,161.518738628,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0481017939746,-99999,-99999,-99999,0.250881999731,-99999,-99999,-99999,-99999,-99999
2017/04/24 10:10,8.77399094419,105.856008708,37.1326486699,156.918490393,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0256305169314,-99999,-99999,-99999,0.376255661249,-99999,-99999,-99999,-99999,-99999
2017/05/17 10:20,4.84934562555,271.250506522,30.197464455,158.783765932,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.00380984833464,-99999,-99999,-99999,0.445837497711,-99999,-99999,-99999,-99999,-99999
2017/05/27 10:20,4.83909018932,271.056366707,28.3725946495,157.365067323,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.00240968586877,-99999,-99999,-99999,0.454515784979,-99999,-99999,-99999,-99999,-99999
2017/06/03 10:10,8.78570316926,105.840195951,28.212421279,151.594928271,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0237832870334,-99999,-99999,-99999,0.484135240316,-99999,-99999,-99999,-99999,-99999
2017/06/13 10:10,8.8005332389,105.89855066,27.5549900272,150.052540811,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0260336752981,-99999,-99999,-99999,0.488430768251,-99999,-99999,-99999,-99999,-99999
2017/06/26 10:20,4.75332231492,269.446772462,26.8882325045,153.325042176,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0240160338581,-99999,-99999,-99999,0.4343778193,-99999,-99999,-99999,-99999,-99999
2017/07/06 10:20,4.76532379682,269.452042531,27.6905151035,152.93092015,S2A,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0420288480818,-99999,-99999,-99999,0.379946649075,-99999,-99999,-99999,-99999,-99999
2017/07/08 10:10,8.76437476269,106.600277493,28.7330319805,148.399858953,S2B,48.2513745311,11.7173015272,-99999,-99999,-99999,0.0794824883342,-99999,-99999,-99999,0.438812762499,-99999,-99999,-99999,-99999,-99999
2017/07/18 10:10,8.75994111022,106.56767541,30.2010429121,149.018606653,S2B,48.2513745311,11.7173015272,-99999,-99999,-99999,0.159863114357,-99999,-99999,-99999,0.306226283312,-99999,-99999,-99999,-99999,-99999
