# date, vza, vaa, sza, saa, sat_flag, lat, lon, b1, b2, b3, b4, b5, b6, b7, b8a, b8b, b9, b10, b11, b12
2017/01/27 10:23,4.7316815747,269.324095739,67.973049249,164.36152972,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.737071335316,-99999,-99999,-99999,0.729284524918,-99999,-99999,-99999,-99999,-99999
2017/02/16 10:21,4.77012324176,269.720007316,61.990881463,162.705457987,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0446294434369,-99999,-99999,-99999,0.248851388693,-99999,-99999,-99999,-99999,-99999
2017/03/28 10:20,4.75979403903,269.513337817,46.5229806095,161.518738628,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0341377109289,-99999,-99999,-99999,0.43824633956,-99999,-99999,-99999,-99999,-99999
2017/04/24 10:10,8.77399094419,105.856008708,37.1326486699,156.918490393,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0277700107545,-99999,-99999,-99999,0.515756547451,-99999,-99999,-99999,-99999,-99999
2017/05/17 10:20,4.84934562555,271.250506522,30.197464455,158.783765932,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.073413848877,-99999,-99999,-99999,0.130026936531,-99999,-99999,-99999,-99999,-99999
2017/05/27 10:20,4.83909018932,271.056366707,28.3725946495,157.365067323,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0912175551057,-99999,-99999,-99999,0.147448971868,-99999,-99999,-99999,-99999,-99999
2017/06/03 10:10,8.78570316926,105.840195951,28.212421279,151.594928271,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0858907848597,-99999,-99999,-99999,0.155807599425,-99999,-99999,-99999,-99999,-99999
2017/06/13 10:10,8.8005332389,105.89855066,27.5549900272,150.052540811,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0998134538531,-99999,-99999,-99999,0.206595361233,-99999,-99999,-99999,-99999,-99999
2017/06/26 10:20,4.75332231492,269.446772462,26.8882325045,153.325042176,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0356060042977,-99999,-99999,-99999,0.281039535999,-99999,-99999,-99999,-99999,-99999
2017/07/06 10:20,4.76532379682,269.452042531,27.6905151035,152.93092015,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0214846711606,-99999,-99999,-99999,0.352007478476,-99999,-99999,-99999,-99999,-99999
2017/07/08 10:10,8.76437476269,106.600277493,28.7330319805,148.399858953,S2B,48.2843264749,11.7121816271,-99999,-99999,-99999,0.365144282579,-99999,-99999,-99999,0.581516265869,-99999,-99999,-99999,-99999,-99999
2017/07/18 10:10,8.75994111022,106.56767541,30.2010429121,149.018606653,S2B,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0170130524784,-99999,-99999,-99999,0.430721640587,-99999,-99999,-99999,-99999,-99999
2017/07/21 10:20,4.86436944653,270.108396065,29.9481365739,153.696452921,S2B,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0172362681478,-99999,-99999,-99999,0.418768137693,-99999,-99999,-99999,-99999,-99999
2017/08/05 10:20,4.84076820492,271.088804622,33.285212462,155.913267507,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0107533084229,-99999,-99999,-99999,0.384444117546,-99999,-99999,-99999,-99999,-99999
2017/08/07 10:10,8.7587018689,106.551634873,34.5236784271,152.209061847,S2B,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0247290544212,-99999,-99999,-99999,0.484518289566,-99999,-99999,-99999,-99999,-99999
2017/08/22 10:10,8.75299870794,105.834782997,38.7557756507,155.706376986,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0388041958213,-99999,-99999,-99999,0.407683253288,-99999,-99999,-99999,-99999,-99999
2017/08/25 10:20,4.86430399875,271.865217905,39.0766720137,160.18841597,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0281311869621,-99999,-99999,-99999,0.369893938303,-99999,-99999,-99999,-99999,-99999
2017/09/21 10:10,8.75310320171,105.831899673,48.9682412981,162.907102132,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0457894355059,-99999,-99999,-99999,0.336918205023,-99999,-99999,-99999,-99999,-99999
2017/10/19 10:20,4.73618090996,268.023156837,58.8320198232,170.396762134,S2B,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0779185146093,-99999,-99999,-99999,0.126733094454,-99999,-99999,-99999,-99999,-99999
2017/12/13 10:24,4.79431758649,270.500026075,72.0444304324,169.733692231,S2A,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0241952892393,-99999,-99999,-99999,0.0459313467145,-99999,-99999,-99999,-99999,-99999
2017/12/15 10:14,8.79207971931,106.590501084,72.5246291305,167.117474994,S2B,48.2843264749,11.7121816271,-99999,-99999,-99999,0.0321609452367,-99999,-99999,-99999,0.0559851787984,-99999,-99999,-99999,-99999,-99999
