# date, sm, lat, lon
2017/03/24 03:20,0.211902886629,48.249394686,11.7198709761
2017/03/24 03:30,0.211847787102,48.249394686,11.7198709761
2017/03/24 03:40,0.211781832079,48.249394686,11.7198709761
2017/03/24 03:50,0.211836931606,48.249394686,11.7198709761
2017/03/24 04:00,0.211836931606,48.249394686,11.7198709761
2017/03/24 04:10,0.211770921946,48.249394686,11.7198709761
2017/03/24 04:20,0.211770921946,48.249394686,11.7198709761
2017/03/24 04:30,0.211770921946,48.249394686,11.7198709761
2017/03/24 04:40,0.211652765671,48.249394686,11.7198709761
2017/03/24 04:50,0.211770921946,48.249394686,11.7198709761
2017/03/24 05:00,0.211652765671,48.249394686,11.7198709761
2017/03/24 05:10,0.211770921946,48.249394686,11.7198709761
2017/03/24 05:20,0.211770921946,48.249394686,11.7198709761
2017/03/24 05:30,0.211597666144,48.249394686,11.7198709761
2017/03/24 05:40,0.211652765671,48.249394686,11.7198709761
2017/03/24 05:50,0.211652765671,48.249394686,11.7198709761
2017/03/24 06:00,0.211652765671,48.249394686,11.7198709761
2017/03/24 06:10,0.211597666144,48.249394686,11.7198709761
2017/03/24 06:20,0.211652765671,48.249394686,11.7198709761
2017/03/24 06:30,0.211652765671,48.249394686,11.7198709761
2017/03/24 06:40,0.211652765671,48.249394686,11.7198709761
2017/03/24 06:50,0.211652765671,48.249394686,11.7198709761
2017/03/24 07:00,0.211652765671,48.249394686,11.7198709761
2017/03/24 07:10,0.211652765671,48.249394686,11.7198709761
2017/03/24 07:20,0.211652765671,48.249394686,11.7198709761
2017/03/24 07:30,0.211770921946,48.249394686,11.7198709761
2017/03/24 07:40,0.211770921946,48.249394686,11.7198709761
2017/03/24 07:50,0.211770921946,48.249394686,11.7198709761
2017/03/24 08:00,0.21170485268,48.249394686,11.7198709761
2017/03/24 08:10,0.21170485268,48.249394686,11.7198709761
2017/03/24 08:20,0.211638728778,48.249394686,11.7198709761
2017/03/24 08:30,0.211638728778,48.249394686,11.7198709761
2017/03/24 08:40,0.211638728778,48.249394686,11.7198709761
2017/03/24 08:50,0.211702426275,48.249394686,11.7198709761
2017/03/24 09:00,0.211820478241,48.249394686,11.7198709761
2017/03/24 09:10,0.211572547754,48.249394686,11.7198709761
2017/03/24 09:20,0.211572547754,48.249394686,11.7198709761
2017/03/24 09:30,0.211572547754,48.249394686,11.7198709761
2017/03/24 09:40,0.211702426275,48.249394686,11.7198709761
2017/03/24 09:50,0.21170485268,48.249394686,11.7198709761
2017/03/24 10:00,0.211902886629,48.249394686,11.7198709761
2017/03/24 10:10,0.211715822419,48.249394686,11.7198709761
2017/03/24 10:20,0.211649753153,48.249394686,11.7198709761
2017/03/24 10:30,0.211197008689,48.249394686,11.7198709761
2017/03/24 10:40,0.21113054206,48.249394686,11.7198709761
2017/03/24 10:50,0.211012385786,48.249394686,11.7198709761
2017/03/24 11:00,0.210815874239,48.249394686,11.7198709761
2017/03/24 11:10,0.210697608689,48.249394686,11.7198709761
2017/03/24 11:20,0.210567506651,48.249394686,11.7198709761
2017/03/24 11:30,0.210449141761,48.249394686,11.7198709761
2017/03/24 11:40,0.210449141761,48.249394686,11.7198709761
2017/03/24 11:50,0.21039394786,48.249394686,11.7198709761
2017/03/24 12:00,0.210263731579,48.249394686,11.7198709761
2017/03/24 12:10,0.210263731579,48.249394686,11.7198709761
2017/03/24 12:20,0.210078679025,48.249394686,11.7198709761
2017/03/24 12:30,0.210078679025,48.249394686,11.7198709761
2017/03/24 12:40,0.210078679025,48.249394686,11.7198709761
2017/03/24 12:50,0.210078679025,48.249394686,11.7198709761
2017/03/24 13:00,0.210078679025,48.249394686,11.7198709761
2017/03/24 13:10,0.210078679025,48.249394686,11.7198709761
2017/03/24 13:20,0.210012041032,48.249394686,11.7198709761
2017/03/24 13:30,0.210012041032,48.249394686,11.7198709761
2017/03/24 13:40,0.209881715477,48.249394686,11.7198709761
2017/03/24 13:50,0.209881715477,48.249394686,11.7198709761
2017/03/24 14:00,0.209881715477,48.249394686,11.7198709761
2017/03/24 14:10,0.209826466938,48.249394686,11.7198709761
2017/03/24 14:20,0.209826466938,48.249394686,11.7198709761
2017/03/24 14:30,0.209759771824,48.249394686,11.7198709761
2017/03/24 14:40,0.209759771824,48.249394686,11.7198709761
2017/03/24 14:50,0.209585900108,48.249394686,11.7198709761
2017/03/24 15:00,0.20964119335,48.249394686,11.7198709761
2017/03/24 15:10,0.209585900108,48.249394686,11.7198709761
2017/03/24 15:20,0.209585900108,48.249394686,11.7198709761
2017/03/24 15:30,0.209585900108,48.249394686,11.7198709761
2017/03/24 15:40,0.209522155424,48.249394686,11.7198709761
2017/03/24 15:50,0.209597252309,48.249394686,11.7198709761
2017/03/24 16:00,0.209466812511,48.249394686,11.7198709761
2017/03/24 16:10,0.209348134696,48.249394686,11.7198709761
2017/03/24 16:20,0.209336263438,48.249394686,11.7198709761
2017/03/24 16:30,0.209336263438,48.249394686,11.7198709761
2017/03/24 16:40,0.209533450504,48.249394686,11.7198709761
2017/03/24 16:50,0.209280865888,48.249394686,11.7198709761
2017/03/24 17:00,0.209280865888,48.249394686,11.7198709761
2017/03/24 17:10,0.209280865888,48.249394686,11.7198709761
2017/03/24 17:20,0.209280865888,48.249394686,11.7198709761
2017/03/24 17:30,0.209280865888,48.249394686,11.7198709761
2017/03/24 17:40,0.209150197605,48.249394686,11.7198709761
2017/03/24 17:50,0.209138900042,48.249394686,11.7198709761
2017/03/24 18:00,0.209194242954,48.249394686,11.7198709761
2017/03/24 18:10,0.209194242954,48.249394686,11.7198709761
2017/03/24 18:20,0.209138900042,48.249394686,11.7198709761
2017/03/24 18:30,0.209194242954,48.249394686,11.7198709761
2017/03/24 18:40,0.209138900042,48.249394686,11.7198709761
2017/03/24 18:50,0.209202816089,48.249394686,11.7198709761
2017/03/24 19:00,0.209072147806,48.249394686,11.7198709761
2017/03/24 19:10,0.209036479394,48.249394686,11.7198709761
2017/03/24 19:20,0.208905811111,48.249394686,11.7198709761
2017/03/24 19:30,0.209202816089,48.249394686,11.7198709761
2017/03/24 19:40,0.209258159002,48.249394686,11.7198709761
2017/03/24 19:50,0.209127490719,48.249394686,11.7198709761
2017/03/24 20:00,0.209202816089,48.249394686,11.7198709761
2017/03/24 20:10,0.209136006733,48.249394686,11.7198709761
2017/03/24 20:20,0.209147418539,48.249394686,11.7198709761
2017/03/24 20:30,0.209321394563,48.249394686,11.7198709761
2017/03/24 20:40,0.209301362435,48.249394686,11.7198709761
2017/03/24 20:50,0.209432030718,48.249394686,11.7198709761
2017/03/24 21:00,0.209487279256,48.249394686,11.7198709761
2017/03/24 21:10,0.209487279256,48.249394686,11.7198709761
2017/03/24 21:20,0.209356610974,48.249394686,11.7198709761
2017/03/24 21:30,0.209487279256,48.249394686,11.7198709761
2017/03/24 21:40,0.209487279256,48.249394686,11.7198709761
2017/03/24 21:50,0.209487279256,48.249394686,11.7198709761
2017/03/24 22:00,0.209487279256,48.249394686,11.7198709761
2017/03/24 22:10,0.20944348971,48.249394686,11.7198709761
2017/03/24 22:20,0.208999330799,48.249394686,11.7198709761
2017/03/24 22:30,0.209055026372,48.249394686,11.7198709761
2017/03/24 22:40,0.209454841912,48.249394686,11.7198709761
2017/03/24 22:50,0.209640733898,48.249394686,11.7198709761
2017/03/24 23:00,0.209640733898,48.249394686,11.7198709761
2017/03/24 23:10,0.209707371891,48.249394686,11.7198709761
2017/03/24 23:20,0.209640733898,48.249394686,11.7198709761
2017/03/24 23:30,0.209762665133,48.249394686,11.7198709761
2017/03/24 23:40,0.209762665133,48.249394686,11.7198709761
2017/03/24 23:50,0.209762665133,48.249394686,11.7198709761
2017/03/25 00:00,0.209762665133,48.249394686,11.7198709761
2017/03/25 00:10,0.209762665133,48.249394686,11.7198709761
2017/03/25 00:20,0.209707371891,48.249394686,11.7198709761
2017/03/25 00:30,0.209707371891,48.249394686,11.7198709761
2017/03/25 00:40,0.209762665133,48.249394686,11.7198709761
2017/03/25 00:50,0.209762665133,48.249394686,11.7198709761
2017/03/25 01:00,0.209707371891,48.249394686,11.7198709761
2017/03/25 01:10,0.209718607366,48.249394686,11.7198709761
2017/03/25 01:20,0.209707371891,48.249394686,11.7198709761
2017/03/25 01:30,0.210078157485,48.249394686,11.7198709761
2017/03/25 01:40,0.209892424444,48.249394686,11.7198709761
2017/03/25 01:50,0.210188599924,48.249394686,11.7198709761
2017/03/25 02:00,0.210022864242,48.249394686,11.7198709761
2017/03/25 02:10,0.210022864242,48.249394686,11.7198709761
2017/03/25 02:20,0.210078157485,48.249394686,11.7198709761
2017/03/25 02:30,0.210078157485,48.249394686,11.7198709761
2017/03/25 02:40,0.20996752133,48.249394686,11.7198709761
2017/03/25 02:50,0.210141229133,48.249394686,11.7198709761
2017/03/25 03:00,0.210141229133,48.249394686,11.7198709761
2017/03/25 03:10,0.210141229133,48.249394686,11.7198709761
2017/03/25 03:20,0.210196522375,48.249394686,11.7198709761
2017/03/25 03:30,0.210141229133,48.249394686,11.7198709761
2017/03/25 03:40,0.21008588622,48.249394686,11.7198709761
2017/03/25 03:50,0.210141229133,48.249394686,11.7198709761
2017/03/25 04:00,0.210259494682,48.249394686,11.7198709761
2017/03/25 04:10,0.210259494682,48.249394686,11.7198709761
2017/03/25 04:20,0.210259494682,48.249394686,11.7198709761
2017/03/25 04:30,0.210370036463,48.249394686,11.7198709761
2017/03/25 04:40,0.210370036463,48.249394686,11.7198709761
2017/03/25 04:50,0.210314787924,48.249394686,11.7198709761
2017/03/25 05:00,0.210377650956,48.249394686,11.7198709761
2017/03/25 05:10,0.210444174707,48.249394686,11.7198709761
2017/03/25 05:20,0.210444174707,48.249394686,11.7198709761
2017/03/25 05:30,0.210444174707,48.249394686,11.7198709761
2017/03/25 05:40,0.210499467949,48.249394686,11.7198709761
2017/03/25 05:50,0.210432944198,48.249394686,11.7198709761
2017/03/25 06:00,0.210499467949,48.249394686,11.7198709761
2017/03/25 06:10,0.210499467949,48.249394686,11.7198709761
2017/03/25 06:20,0.210554716488,48.249394686,11.7198709761
2017/03/25 06:30,0.210554716488,48.249394686,11.7198709761
2017/03/25 06:40,0.210499467949,48.249394686,11.7198709761
2017/03/25 06:50,0.210499467949,48.249394686,11.7198709761
2017/03/25 07:00,0.210510641336,48.249394686,11.7198709761
2017/03/25 07:10,0.210565934579,48.249394686,11.7198709761
2017/03/25 07:20,0.210632344087,48.249394686,11.7198709761
2017/03/25 07:30,0.210565934579,48.249394686,11.7198709761
2017/03/25 07:40,0.210499467949,48.249394686,11.7198709761
2017/03/25 07:50,0.210554716488,48.249394686,11.7198709761
2017/03/25 08:00,0.210554716488,48.249394686,11.7198709761
2017/03/25 08:10,0.210488192737,48.249394686,11.7198709761
2017/03/25 08:20,0.210432944198,48.249394686,11.7198709761
2017/03/25 08:30,0.210322308044,48.249394686,11.7198709761
2017/03/25 08:40,0.210388831794,48.249394686,11.7198709761
2017/03/25 08:50,0.210455298424,48.249394686,11.7198709761
2017/03/25 09:00,0.210455298424,48.249394686,11.7198709761
2017/03/25 09:10,0.210455298424,48.249394686,11.7198709761
2017/03/25 09:20,0.21027067552,48.249394686,11.7198709761
2017/03/25 09:30,0.210140235722,48.249394686,11.7198709761
2017/03/25 09:40,0.210018314421,48.249394686,11.7198709761
2017/03/25 09:50,0.210018314421,48.249394686,11.7198709761
2017/03/25 10:00,0.210018314421,48.249394686,11.7198709761
2017/03/25 10:10,0.209900048872,48.249394686,11.7198709761
2017/03/25 10:20,0.20958455652,48.249394686,11.7198709761
2017/03/25 10:30,0.209529114266,48.249394686,11.7198709761
2017/03/25 10:40,0.209529114266,48.249394686,11.7198709761
2017/03/25 10:50,0.209157836934,48.249394686,11.7198709761
2017/03/25 11:00,0.209146638711,48.249394686,11.7198709761
2017/03/25 11:10,0.209202080965,48.249394686,11.7198709761
2017/03/25 11:20,0.209154069424,48.249394686,11.7198709761
2017/03/25 11:30,0.208987136682,48.249394686,11.7198709761
2017/03/25 11:40,0.208615387479,48.249394686,11.7198709761
2017/03/25 11:50,0.208615387479,48.249394686,11.7198709761
2017/03/25 12:00,0.208299112817,48.249394686,11.7198709761
2017/03/25 12:10,0.208179121216,48.249394686,11.7198709761
2017/03/25 12:20,0.208004593849,48.249394686,11.7198709761
2017/03/25 12:30,0.207885806759,48.249394686,11.7198709761
2017/03/25 12:40,0.207763103147,48.249394686,11.7198709761
2017/03/25 12:50,0.207687882086,48.249394686,11.7198709761
2017/03/25 13:00,0.20756898572,48.249394686,11.7198709761
2017/03/25 13:10,0.207446224988,48.249394686,11.7198709761
2017/03/25 13:20,0.207195999722,48.249394686,11.7198709761
2017/03/25 13:30,0.206867545843,48.249394686,11.7198709761
2017/03/25 13:40,0.206692442298,48.249394686,11.7198709761
2017/03/25 13:50,0.206560984254,48.249394686,11.7198709761
2017/03/25 14:00,0.206493946413,48.249394686,11.7198709761
2017/03/25 14:10,0.206493946413,48.249394686,11.7198709761
2017/03/25 14:20,0.205939513942,48.249394686,11.7198709761
2017/03/25 14:30,0.205576057235,48.249394686,11.7198709761
2017/03/25 14:40,0.205400392413,48.249394686,11.7198709761
2017/03/25 14:50,0.205280865232,48.249394686,11.7198709761
2017/03/25 15:00,0.205148955186,48.249394686,11.7198709761
2017/03/25 15:10,0.204962171614,48.249394686,11.7198709761
2017/03/25 15:20,0.204905872544,48.249394686,11.7198709761
2017/03/25 15:30,0.204773853223,48.249394686,11.7198709761
2017/03/25 15:40,0.204717501998,48.249394686,11.7198709761
2017/03/25 15:50,0.204461753368,48.249394686,11.7198709761
2017/03/25 16:00,0.204461753368,48.249394686,11.7198709761
2017/03/25 16:10,0.204687048992,48.249394686,11.7198709761
2017/03/25 16:20,0.204442255199,48.249394686,11.7198709761
2017/03/25 16:30,0.204318635166,48.249394686,11.7198709761
2017/03/25 16:40,0.204262236754,48.249394686,11.7198709761
2017/03/25 16:50,0.204142500957,48.249394686,11.7198709761
2017/03/25 17:00,0.204075175027,48.249394686,11.7198709761
2017/03/25 17:10,0.204068079591,48.249394686,11.7198709761
2017/03/25 17:20,0.204124378661,48.249394686,11.7198709761
2017/03/25 17:30,0.204113242527,48.249394686,11.7198709761
2017/03/25 17:40,0.204169442256,48.249394686,11.7198709761
2017/03/25 17:50,0.204169442256,48.249394686,11.7198709761
2017/03/25 18:00,0.204113242527,48.249394686,11.7198709761
2017/03/25 18:10,0.204113242527,48.249394686,11.7198709761
2017/03/25 18:20,0.20405699561,48.249394686,11.7198709761
2017/03/25 18:30,0.203977038463,48.249394686,11.7198709761
2017/03/25 18:40,0.204176840683,48.249394686,11.7198709761
2017/03/25 18:50,0.204233087599,48.249394686,11.7198709761
2017/03/25 19:00,0.204233087599,48.249394686,11.7198709761
2017/03/25 19:10,0.204120541612,48.249394686,11.7198709761
2017/03/25 19:20,0.203951338927,48.249394686,11.7198709761
2017/03/25 19:30,0.203788059453,48.249394686,11.7198709761
2017/03/25 19:40,0.203788059453,48.249394686,11.7198709761
2017/03/25 19:50,0.203855442504,48.249394686,11.7198709761
2017/03/25 20:00,0.203912148873,48.249394686,11.7198709761
2017/03/25 20:10,0.204044396679,48.249394686,11.7198709761
2017/03/25 20:20,0.204044396679,48.249394686,11.7198709761
2017/03/25 20:30,0.204111722608,48.249394686,11.7198709761
2017/03/25 20:40,0.204243861139,48.249394686,11.7198709761
2017/03/25 20:50,0.204311129948,48.249394686,11.7198709761
2017/03/25 21:00,0.204367781679,48.249394686,11.7198709761
2017/03/25 21:10,0.204567012688,48.249394686,11.7198709761
2017/03/25 21:20,0.20463416477,48.249394686,11.7198709761
2017/03/25 21:30,0.204690769315,48.249394686,11.7198709761
2017/03/25 21:40,0.204879231751,48.249394686,11.7198709761
2017/03/25 21:50,0.204879231751,48.249394686,11.7198709761
2017/03/25 22:00,0.204879231751,48.249394686,11.7198709761
2017/03/25 22:10,0.205055363476,48.249394686,11.7198709761
2017/03/25 22:20,0.205055363476,48.249394686,11.7198709761
2017/03/25 22:30,0.205231343706,48.249394686,11.7198709761
2017/03/25 22:40,0.205482557416,48.249394686,11.7198709761
2017/03/25 22:50,0.205482557416,48.249394686,11.7198709761
2017/03/25 23:00,0.205482557416,48.249394686,11.7198709761
2017/03/25 23:10,0.205614238977,48.249394686,11.7198709761
2017/03/25 23:20,0.205789950987,48.249394686,11.7198709761
2017/03/25 23:30,0.205733552575,48.249394686,11.7198709761
2017/03/25 23:40,0.205865119894,48.249394686,11.7198709761
2017/03/25 23:50,0.205865119894,48.249394686,11.7198709761
2017/03/26 00:00,0.205865119894,48.249394686,11.7198709761
2017/03/26 00:10,0.205865119894,48.249394686,11.7198709761
2017/03/26 00:20,0.20593221734,48.249394686,11.7198709761
2017/03/26 00:30,0.20593221734,48.249394686,11.7198709761
2017/03/26 00:40,0.205921518306,48.249394686,11.7198709761
2017/03/26 00:50,0.205977869531,48.249394686,11.7198709761
2017/03/26 01:00,0.205977869531,48.249394686,11.7198709761
2017/03/26 01:10,0.206153377891,48.249394686,11.7198709761
2017/03/26 01:20,0.206153377891,48.249394686,11.7198709761
2017/03/26 01:30,0.206153377891,48.249394686,11.7198709761
2017/03/26 01:40,0.206153377891,48.249394686,11.7198709761
2017/03/26 01:50,0.206153377891,48.249394686,11.7198709761
2017/03/26 02:00,0.206153377891,48.249394686,11.7198709761
2017/03/26 02:10,0.206272482872,48.249394686,11.7198709761
2017/03/26 02:20,0.206272482872,48.249394686,11.7198709761
2017/03/26 02:30,0.206328729788,48.249394686,11.7198709761
2017/03/26 02:40,0.206328729788,48.249394686,11.7198709761
2017/03/26 02:50,0.206384929518,48.249394686,11.7198709761
2017/03/26 03:00,0.206328729788,48.249394686,11.7198709761
2017/03/26 03:10,0.206503925224,48.249394686,11.7198709761
2017/03/26 03:20,0.206384929518,48.249394686,11.7198709761
2017/03/26 03:30,0.2065600728,48.249394686,11.7198709761
2017/03/26 03:40,0.206616170704,48.249394686,11.7198709761
2017/03/26 03:50,0.206678969165,48.249394686,11.7198709761
2017/03/26 04:00,0.206678969165,48.249394686,11.7198709761
2017/03/26 04:10,0.20673506707,48.249394686,11.7198709761
2017/03/26 04:20,0.206866525114,48.249394686,11.7198709761
2017/03/26 04:30,0.206799373031,48.249394686,11.7198709761
2017/03/26 04:40,0.206664892534,48.249394686,11.7198709761
2017/03/26 04:50,0.206664892534,48.249394686,11.7198709761
2017/03/26 05:00,0.206732161343,48.249394686,11.7198709761
2017/03/26 05:10,0.206866525114,48.249394686,11.7198709761
2017/03/26 05:20,0.206799373031,48.249394686,11.7198709761
2017/03/26 05:30,0.206866525114,48.249394686,11.7198709761
2017/03/26 05:40,0.206922570864,48.249394686,11.7198709761
2017/03/26 05:50,0.206922570864,48.249394686,11.7198709761
2017/03/26 06:00,0.206911414862,48.249394686,11.7198709761
2017/03/26 06:10,0.206776934365,48.249394686,11.7198709761
2017/03/26 06:20,0.206776934365,48.249394686,11.7198709761
2017/03/26 06:30,0.206911414862,48.249394686,11.7198709761
2017/03/26 06:40,0.206788207094,48.249394686,11.7198709761
2017/03/26 06:50,0.206919545929,48.249394686,11.7198709761
2017/03/26 07:00,0.206986757616,48.249394686,11.7198709761
2017/03/26 07:10,0.207366558413,48.249394686,11.7198709761
2017/03/26 07:20,0.207485136886,48.249394686,11.7198709761
2017/03/26 07:30,0.208245761693,48.249394686,11.7198709761
2017/03/26 07:40,0.208415031433,48.249394686,11.7198709761
2017/03/26 07:50,0.208347819746,48.249394686,11.7198709761
2017/03/26 08:00,0.208347819746,48.249394686,11.7198709761
2017/03/26 08:10,0.208545699716,48.249394686,11.7198709761
2017/03/26 08:20,0.208545699716,48.249394686,11.7198709761
2017/03/26 08:30,0.208612851799,48.249394686,11.7198709761
2017/03/26 08:40,0.208550741275,48.249394686,11.7198709761
2017/03/26 08:50,0.208183442553,48.249394686,11.7198709761
2017/03/26 09:00,0.208008922637,48.249394686,11.7198709761
2017/03/26 09:10,0.207878145079,48.249394686,11.7198709761
2017/03/26 09:20,0.207378995915,48.249394686,11.7198709761
2017/03/26 09:30,0.207129093508,48.249394686,11.7198709761
2017/03/26 09:40,0.207129093508,48.249394686,11.7198709761
2017/03/26 09:50,0.206997863948,48.249394686,11.7198709761
2017/03/26 10:00,0.206810427209,48.249394686,11.7198709761
2017/03/26 10:10,0.206810427209,48.249394686,11.7198709761
2017/03/26 10:20,0.206678969165,48.249394686,11.7198709761
2017/03/26 10:30,0.206492920717,48.249394686,11.7198709761
2017/03/26 10:40,0.206436773141,48.249394686,11.7198709761
2017/03/26 10:50,0.206380573412,48.249394686,11.7198709761
2017/03/26 11:00,0.206324326495,48.249394686,11.7198709761
2017/03/26 11:10,0.206138119102,48.249394686,11.7198709761
2017/03/26 11:20,0.206138119102,48.249394686,11.7198709761
2017/03/26 11:30,0.20596271505,48.249394686,11.7198709761
2017/03/26 11:40,0.206077195704,48.249394686,11.7198709761
2017/03/26 11:50,0.205583803356,48.249394686,11.7198709761
2017/03/26 12:00,0.205332912505,48.249394686,11.7198709761
2017/03/26 12:10,0.205276459455,48.249394686,11.7198709761
2017/03/26 12:20,0.205144663652,48.249394686,11.7198709761
2017/03/26 12:30,0.205088163416,48.249394686,11.7198709761
2017/03/26 12:40,0.205020780365,48.249394686,11.7198709761
2017/03/26 12:50,0.204855692883,48.249394686,11.7198709761
2017/03/26 13:00,0.204604364932,48.249394686,11.7198709761
2017/03/26 13:10,0.204536981881,48.249394686,11.7198709761
