# date, vza, vaa, sza, saa, sat_flag, lat, lon, hv, vv
2017/03/23 05:26,37.7063102722,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0792056322098
2017/03/24 05:17,46.552947998,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.138774260879
2017/03/25 17:06,42.2545700073,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0729814842343
2017/03/26 16:58,33.0428504944,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0630237832665
2017/03/29 05:26,38.1723518372,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0254073496908
2017/03/30 05:17,46.4446144104,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0573428198695
2017/03/31 17:06,41.9881858826,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0679442510009
2017/04/04 05:26,36.5792312622,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0790512263775
2017/04/05 05:17,45.9098129272,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0910382717848
2017/04/06 17:06,42.4609146118,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0581456050277
2017/04/07 16:58,32.590133667,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0412728600204
2017/04/10 05:26,37.9615478516,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.045963473618
2017/04/11 05:17,46.6517791748,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0490404553711
2017/04/12 17:06,42.3765525818,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.050990357995
2017/04/16 05:26,38.4521751404,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0504063628614
2017/04/17 05:17,46.3688659668,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.106963478029
2017/04/18 17:06,41.9120597839,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.095555447042
2017/04/19 16:58,33.0813865662,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0757454708219
2017/04/22 05:26,38.0042610168,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0617293007672
2017/04/23 05:17,45.942401886,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.068819642067
2017/04/24 17:06,42.2819709778,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0473490804434
2017/04/28 05:26,34.381477356,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0886390805244
2017/04/29 05:17,46.3154907227,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.094537243247
2017/04/30 17:06,42.3023223877,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0622226595879
2017/05/01 16:58,32.9279098511,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0938589200377
2017/05/04 05:26,37.7859840393,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.120469838381
2017/05/05 05:17,46.6134414673,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.159096777439
2017/05/06 17:06,42.0750312805,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.103605933487
2017/05/10 05:26,34.6845092773,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0509719699621
2017/05/11 05:17,46.1937179565,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0519275180995
2017/05/12 17:06,42.1913642883,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0448685884476
2017/05/13 16:58,33.1501846313,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0428805910051
2017/05/16 05:26,36.7422447205,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0894613415003
2017/05/17 05:17,46.3763008118,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.122847564518
2017/05/18 17:06,41.9563560486,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0819277763367
2017/05/22 05:26,36.2038574219,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0366156175733
2017/05/23 05:17,44.34217453,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0498178601265
2017/05/24 17:06,42.4589118958,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0412083230913
2017/05/28 05:26,33.9138870239,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.022845864296
2017/05/29 05:17,46.0958633423,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0432980470359
2017/05/30 17:06,41.8464736938,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0425070859492
2017/06/03 05:26,37.9890632629,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0504462830722
2017/06/04 05:17,43.6805000305,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.0804382860661
2017/06/05 17:06,42.2632064819,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.124207660556
2017/06/09 05:26,37.4170303345,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.112525604665
2017/06/10 05:17,44.1285896301,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0799871385098
2017/06/11 17:06,41.9264297485,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0687795728445
2017/06/15 05:26,37.7096328735,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,-99999,0.0684169009328
2017/06/16 05:17,46.0173377991,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,-99999,0.071072652936
