# date, vza, vaa, sza, saa, sat_flag,lat, lon, hv, vv
2017/03/23 05:26,35.56559,0.0,0.0,0.0,S1A,48.250126,11.718932,0.019952815,0.10607432
2017/03/24 05:17,44.170464,0.0,0.0,0.0,S1B,48.250126,11.718932,0.013478905,0.09081209
2017/03/25 17:06,42.639317,0.0,0.0,0.0,S1B,48.250126,11.718932,0.015492011,0.11054987
2017/03/26 16:58,33.43494,0.0,0.0,0.0,S1A,48.250126,11.718932,0.014453117,0.12538521
2017/03/29 05:26,35.422234,0.0,0.0,0.0,S1B,48.250126,11.718932,0.014054963,0.0866812
2017/03/30 05:17,44.28334,0.0,0.0,0.0,S1A,48.250126,11.718932,0.013671549,0.095055275
2017/03/31 17:06,42.66175,0.0,0.0,0.0,S1A,48.250126,11.718932,0.01386816,0.09595798
2017/04/04 05:26,35.748093,0.0,0.0,0.0,S1A,48.250126,11.718932,0.012649346,0.071529165
2017/04/05 05:17,44.320667,0.0,0.0,0.0,S1B,48.250126,11.718932,0.013860927,0.076945566
2017/04/06 17:06,42.628777,0.0,0.0,0.0,S1B,48.250126,11.718932,0.012265727,0.07686032
2017/04/07 16:58,33.47267,0.0,0.0,0.0,S1A,48.250126,11.718932,0.011480412,0.08376944
2017/04/10 05:26,35.495495,0.0,0.0,0.0,S1B,48.250126,11.718932,0.010727479,0.06115661
2017/04/11 05:17,44.173096,0.0,0.0,0.0,S1A,48.250126,11.718932,0.011208761,0.061175182
2017/04/12 17:06,42.633755,0.0,0.0,0.0,S1A,48.250126,11.718932,0.0137620345,0.076223604
2017/04/16 05:26,35.409893,0.0,0.0,0.0,S1A,48.250126,11.718932,0.01427376,0.081223376
2017/04/17 05:17,44.21613,0.0,0.0,0.0,S1B,48.250126,11.718932,0.020107703,0.10337638
2017/04/18 17:06,42.67465,0.0,0.0,0.0,S1B,48.250126,11.718932,0.025286874,0.14780536
2017/04/19 16:58,33.441586,0.0,0.0,0.0,S1A,48.250126,11.718932,0.0215572,0.15142277
2017/04/22 05:26,35.410934,0.0,0.0,0.0,S1B,48.250126,11.718932,0.013197989,0.08917177
2017/04/23 05:17,44.35759,0.0,0.0,0.0,S1A,48.250126,11.718932,0.014194238,0.08086501
2017/04/24 17:06,42.639347,0.0,0.0,0.0,S1A,48.250126,11.718932,0.013156382,0.06876921
2017/04/28 05:26,35.76837,0.0,0.0,0.0,S1A,48.250126,11.718932,0.02037112,0.089557245
2017/04/29 05:17,44.106133,0.0,0.0,0.0,S1B,48.250126,11.718932,0.026193466,0.14900479
2017/04/30 17:06,42.646618,0.0,0.0,0.0,S1B,48.250126,11.718932,0.019661387,0.1102253
2017/05/01 16:58,33.454754,0.0,0.0,0.0,S1A,48.250126,11.718932,0.024699757,0.14761002
2017/05/04 05:26,35.41456,0.0,0.0,0.0,S1B,48.250126,11.718932,0.013987406,0.07732652
2017/05/05 05:17,44.169716,0.0,0.0,0.0,S1A,48.250126,11.718932,0.016250912,0.09465036
2017/05/06 17:06,42.65733,0.0,0.0,0.0,S1A,48.250126,11.718932,0.016020443,0.09164809
2017/05/10 05:26,35.78061,0.0,0.0,0.0,S1A,48.250126,11.718932,0.013972012,0.07201521
2017/05/11 05:17,44.092384,0.0,0.0,0.0,S1B,48.250126,11.718932,0.014538008,0.09868223
