# date, vza, vaa, sza, saa, sat_flag, lat, lon, hv, vv
2017/03/23 05:26,37.7063102722,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.00799040868878,-99999
2017/03/24 05:17,46.552947998,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.0130814965814,-99999
2017/03/25 17:06,42.2545700073,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.00869232509285,-99999
2017/03/26 16:58,33.0428504944,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.0106117576361,-99999
2017/03/29 05:26,38.1723518372,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.0102899791673,-99999
2017/03/30 05:17,46.4446144104,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.00535253155977,-99999
2017/03/31 17:06,41.9881858826,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.00907358527184,-99999
2017/04/04 05:26,36.5792312622,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.0114836907014,-99999
2017/04/05 05:17,45.9098129272,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.0103701399639,-99999
2017/04/06 17:06,42.4609146118,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.00556188030168,-99999
2017/04/07 16:58,32.590133667,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.008595244959,-99999
2017/04/10 05:26,37.9615478516,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.00640801060945,-99999
2017/04/11 05:17,46.6517791748,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.00664190761745,-99999
2017/04/12 17:06,42.3765525818,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.00326556130312,-99999
2017/04/16 05:26,38.4521751404,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.00567661086097,-99999
2017/04/17 05:17,46.3688659668,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.0198802296072,-99999
2017/04/18 17:06,41.9120597839,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.013510347344,-99999
2017/04/19 16:58,33.0813865662,0.0,0.0,0.0,S1A,48.2475662231,11.7204303741,0.0138562275097,-99999
2017/04/22 05:26,38.0042610168,0.0,0.0,0.0,S1B,48.2475662231,11.7204303741,0.0154129248112,-99999
