# # date,lai_m2_m2,canopy_height_m,soil_moisture_m3_m3
2017-03-18 00:00:00,0.000999999465421,0.000999999465421,0.326475807914
2017-03-19 00:00:00,0.000999999465421,0.000999999465421,0.328017698394
2017-03-20 00:00:00,0.000999999465421,0.000999999465421,0.329562487426
2017-03-21 00:00:00,0.000999999465421,0.000999999465421,0.328959472753
2017-03-22 00:00:00,0.000999999465421,0.000999999465421,0.328402724531
2017-03-23 00:00:00,0.000999999465421,0.000999999465421,0.327919495327
2017-03-24 00:00:00,0.000999999465421,0.000999999465421,0.327982657486
2017-03-25 00:00:00,0.000999999465421,0.000999999465421,0.326312408403
2017-03-26 00:00:00,0.000999999465421,0.000999999465421,0.327188409037
2017-03-27 00:00:00,0.000999999465421,0.000999999465421,0.325862475015
2017-03-28 00:00:00,0.000999999465421,0.000999999465421,0.32543649828
2017-03-29 00:00:00,0.000999999465421,0.000999999465421,0.324149270852
2017-03-30 00:00:00,0.000999999465421,0.000999999465421,0.323115263824
2017-03-31 00:00:00,0.000999999465421,0.000999999465421,0.322299843585
2017-04-01 00:00:00,0.000999999465421,0.000999999465421,0.31988064448
2017-04-02 00:00:00,0.000999999465421,0.000999999465421,0.317677123679
2017-04-03 00:00:00,0.000999999465421,0.000999999465421,0.314191819341
2017-04-04 00:00:00,0.000999999465421,0.000999999465421,0.314316724186
2017-04-05 00:00:00,0.000999999465421,0.000999999465421,0.314655259252
2017-04-06 00:00:00,0.000999999465421,0.000999999465421,0.31606660397
2017-04-07 00:00:00,0.000999999465421,0.000999999465421,0.316030320194
2017-04-08 00:00:00,0.000999999465421,0.000999999465421,0.315488473133
2017-04-09 00:00:00,0.000999999465421,0.000999999465421,0.313957077486
2017-04-10 00:00:00,0.000999999465421,0.000999999465421,0.310728307124
2017-04-11 00:00:00,0.000999999465421,0.000999999465421,0.309876493834
2017-04-12 00:00:00,0.000999999465421,0.000999999465421,0.309765822358
2017-04-13 00:00:00,0.000999999465421,0.000999999465421,0.309477736553
2017-04-14 00:00:00,0.000999999465421,0.000999999465421,0.307392300279
2017-04-15 00:00:00,0.000999999465421,0.000999999465421,0.304524695432
2017-04-16 00:00:00,0.000999999465421,0.000999999465421,0.3022482053
2017-04-17 00:00:00,0.000999999465421,0.000999999465421,0.303094835193
2017-04-18 00:00:00,0.000999999465421,0.000999999465421,0.302966495355
2017-04-19 00:00:00,0.000999999465421,0.000999999465421,0.303145908095
2017-04-20 00:00:00,0.000999999465421,0.000999999465421,0.304270539019
2017-04-21 00:00:00,0.000999999465421,0.000999999465421,0.298950066169
2017-04-22 00:00:00,0.000999999465421,0.000999999465421,0.293621885556
2017-04-23 00:00:00,0.000999999465421,0.000999999465421,0.291037370761
2017-04-24 00:00:00,0.000999999465421,0.000999999465421,0.28891444151
2017-04-25 00:00:00,0.000999999465421,0.000999999465421,0.287029719463
2017-04-26 00:00:00,0.000999999465421,0.000999999465421,0.285955983731
2017-04-27 00:00:00,0.000999999465421,0.000999999465421,0.283098413437
2017-04-28 00:00:00,0.000999999465421,0.000999999465421,0.281373718271
2017-04-29 00:00:00,0.000999999465421,0.000999999465421,0.279148160307
2017-04-30 00:00:00,0.00164180795697,0.00586885905445,0.278158305972
2017-05-01 00:00:00,0.0021467169626,0.00924418298355,0.2797494114
2017-05-02 00:00:00,0.00284149152813,0.0134283928546,0.28455981419
2017-05-03 00:00:00,0.00413374906337,0.021739290803,0.288561135255
2017-05-04 00:00:00,0.0062788453436,0.0354171613645,0.288013110282
2017-05-05 00:00:00,0.0082497415564,0.04565758146,0.285549497715
2017-05-06 00:00:00,0.0116327575977,0.064945662101,0.284347812887
